,USAF,YR--MODAHRMN,TEMP,MAX,MIN,Celsius
2200,28450,201705311650,43.00,,,6.00
2201,28450,201705311700,43.00,,,6.00
2202,28450,201705311720,41.00,,,5.00
2203,28450,201705311750,41.00,,,5.00
2204,28450,201705311800,42.00,46.00,36.00,6.00
2205,28450,201705311820,41.00,,,5.00
2206,28450,201705311850,39.00,,,4.00
2207,28450,201705311900,40.00,,,4.00
2208,28450,201705311920,37.00,,,3.00
2209,28450,201705311950,36.00,,,2.00
2210,28450,201705312000,37.00,,,3.00
2211,28450,201705312020,36.00,,,2.00
2212,28450,201705312050,36.00,,,2.00
2213,28450,201705312100,36.00,,,2.00
2214,28450,201705312120,34.00,,,1.00
2215,28450,201705312150,34.00,,,1.00
2216,28450,201705312200,34.00,,,1.00
2217,28450,201705312220,32.00,,,0.00
2218,28450,201705312250,32.00,,,0.00
2219,28450,201705312300,33.00,,,1.00
2220,28450,201705312320,32.00,,,0.00
2221,28450,201705312350,30.00,,,-1.00
2222,28450,201706010000,32.00,,,0.00
2223,28450,201706010020,30.00,,,-1.00
2224,28450,201706010050,30.00,,,-1.00
2225,28450,201706010100,31.00,,,-1.00
2226,28450,201706010120,30.00,,,-1.00
2227,28450,201706010150,30.00,,,-1.00
2228,28450,201706010200,31.00,,,-1.00
2229,28450,201706010220,30.00,,,-1.00
2230,28450,201706010250,32.00,,,0.00
2231,28450,201706010300,32.00,,,0.00
2232,28450,201706010320,34.00,,,1.00
2233,28450,201706010350,34.00,,,1.00
2234,28450,201706010400,34.00,,,1.00
2235,28450,201706010420,34.00,,,1.00
2236,28450,201706010450,36.00,,,2.00
2237,28450,201706010500,36.00,,,2.00
2238,28450,201706010520,36.00,,,2.00
2239,28450,201706010550,36.00,,,2.00
2240,28450,201706010600,34.00,42.00,30.00,1.00
2241,28450,201706010620,34.00,,,1.00
2242,28450,201706010650,36.00,,,2.00
2243,28450,201706010700,37.00,,,3.00
2244,28450,201706010720,36.00,,,2.00
2245,28450,201706010750,37.00,,,3.00
2246,28450,201706010800,37.00,,,3.00
2247,28450,201706010820,37.00,,,3.00
2248,28450,201706010850,37.00,,,3.00
2249,28450,201706010900,39.00,,,4.00
2250,28450,201706010920,39.00,,,4.00
2251,28450,201706010950,41.00,,,5.00
2252,28450,201706011000,40.00,,,4.00
2253,28450,201706011020,41.00,,,5.00
2254,28450,201706011050,41.00,,,5.00
2255,28450,201706011100,38.00,,,3.00
2256,28450,201706011120,41.00,,,5.00
2257,28450,201706011150,43.00,,,6.00
2258,28450,201706011200,44.00,,,7.00
2259,28450,201706011220,41.00,,,5.00
2260,28450,201706011250,39.00,,,4.00
2261,28450,201706011300,38.00,,,3.00
2262,28450,201706011320,39.00,,,4.00
2263,28450,201706011350,37.00,,,3.00
2264,28450,201706011400,39.00,,,4.00
2265,28450,201706011420,43.00,,,6.00
2266,28450,201706011450,41.00,,,5.00
2267,28450,201706011500,43.00,,,6.00
2268,28450,201706011520,43.00,,,6.00
2269,28450,201706011550,43.00,,,6.00
2270,28450,201706011600,42.00,,,6.00
2271,28450,201706011620,39.00,,,4.00
2272,28450,201706011650,39.00,,,4.00
2273,28450,201706011700,40.00,,,4.00
2274,28450,201706011720,37.00,,,3.00
2275,28450,201706011750,36.00,,,2.00
2276,28450,201706011800,36.00,44.00,34.00,2.00
2277,28450,201706011820,34.00,,,1.00
2278,28450,201706011850,34.00,,,1.00
2279,28450,201706011900,34.00,,,1.00
2280,28450,201706011920,32.00,,,0.00
2281,28450,201706011950,32.00,,,0.00
2282,28450,201706012000,33.00,,,1.00
2283,28450,201706012020,32.00,,,0.00
2284,28450,201706012050,32.00,,,0.00
2285,28450,201706012100,32.00,,,0.00
2286,28450,201706012120,32.00,,,0.00
2287,28450,201706012150,32.00,,,0.00
2288,28450,201706012200,32.00,,,0.00
2289,28450,201706012220,32.00,,,0.00
2290,28450,201706012250,32.00,,,0.00
2291,28450,201706012300,32.00,,,0.00
2292,28450,201706012320,32.00,,,0.00
2293,28450,201706012350,32.00,,,0.00
2294,28450,201706020000,32.00,,,0.00
2295,28450,201706020020,32.00,,,0.00
2296,28450,201706020050,32.00,,,0.00
2297,28450,201706020100,32.00,,,0.00
2298,28450,201706020120,32.00,,,0.00
2299,28450,201706020150,32.00,,,0.00
2300,28450,201706020200,32.00,,,0.00
2301,28450,201706020220,32.00,,,0.00
2302,28450,201706020250,32.00,,,0.00
2303,28450,201706020300,33.00,,,1.00
2304,28450,201706020320,32.00,,,0.00
2305,28450,201706020350,34.00,,,1.00
2306,28450,201706020400,34.00,,,1.00
2307,28450,201706020421,34.00,,,1.00
2308,28450,201706020450,34.00,,,1.00
2309,28450,201706020500,35.00,,,2.00
2310,28450,201706020520,36.00,,,2.00
2311,28450,201706020550,36.00,,,2.00
2312,28450,201706020600,36.00,36.00,32.00,2.00
2313,28450,201706020620,36.00,,,2.00
2314,28450,201706020650,36.00,,,2.00
2315,28450,201706020700,37.00,,,3.00
2316,28450,201706020720,37.00,,,3.00
2317,28450,201706020750,37.00,,,3.00
2318,28450,201706020800,38.00,,,3.00
2319,28450,201706020820,37.00,,,3.00
2320,28450,201706020850,39.00,,,4.00
2321,28450,201706020900,39.00,,,4.00
2322,28450,201706020920,39.00,,,4.00
2323,28450,201706020950,39.00,,,4.00
2324,28450,201706021000,41.00,,,5.00
2325,28450,201706021020,41.00,,,5.00
2326,28450,201706021050,37.00,,,3.00
2327,28450,201706021100,40.00,,,4.00
2328,28450,201706021120,41.00,,,5.00
2329,28450,201706021150,41.00,,,5.00
2330,28450,201706021200,40.00,,,4.00
2331,28450,201706021220,41.00,,,5.00
2332,28450,201706021250,43.00,,,6.00
2333,28450,201706021300,43.00,,,6.00
2334,28450,201706021320,41.00,,,5.00
2335,28450,201706021350,43.00,,,6.00
2336,28450,201706021400,42.00,,,6.00
2337,28450,201706021420,41.00,,,5.00
2338,28450,201706021450,39.00,,,4.00
2339,28450,201706021500,40.00,,,4.00
2340,28450,201706021520,39.00,,,4.00
2341,28450,201706021550,39.00,,,4.00
2342,28450,201706021600,38.00,,,3.00
2343,28450,201706021620,37.00,,,3.00
2344,28450,201706021650,37.00,,,3.00
2345,28450,201706021700,38.00,,,3.00
2346,28450,201706021720,37.00,,,3.00
2347,28450,201706021750,37.00,,,3.00
2348,28450,201706021800,38.00,43.00,36.00,3.00
2349,28450,201706021820,37.00,,,3.00
2350,28450,201706021850,37.00,,,3.00
2351,28450,201706021900,37.00,,,3.00
2352,28450,201706021920,36.00,,,2.00
2353,28450,201706021950,36.00,,,2.00
2354,28450,201706022000,36.00,,,2.00
2355,28450,201706022020,36.00,,,2.00
2356,28450,201706022050,36.00,,,2.00
2357,28450,201706022100,36.00,,,2.00
2358,28450,201706022120,36.00,,,2.00
2359,28450,201706022150,36.00,,,2.00
2360,28450,201706022200,36.00,,,2.00
2361,28450,201706022220,36.00,,,2.00
2362,28450,201706022250,36.00,,,2.00
2363,28450,201706022300,36.00,,,2.00
2364,28450,201706022320,36.00,,,2.00
2365,28450,201706022350,36.00,,,2.00
2366,28450,201706030000,35.00,,,2.00
2367,28450,201706030020,36.00,,,2.00
2368,28450,201706030050,36.00,,,2.00
2369,28450,201706030100,35.00,,,2.00
2370,28450,201706030120,36.00,,,2.00
2371,28450,201706030150,36.00,,,2.00
2372,28450,201706030200,35.00,,,2.00
2373,28450,201706030220,36.00,,,2.00
2374,28450,201706030250,34.00,,,1.00
2375,28450,201706030300,35.00,,,2.00
2376,28450,201706030320,36.00,,,2.00
2377,28450,201706030350,36.00,,,2.00
2378,28450,201706030400,36.00,,,2.00
2379,28450,201706030420,36.00,,,2.00
2380,28450,201706030450,36.00,,,2.00
2381,28450,201706030500,36.00,,,2.00
2382,28450,201706030520,36.00,,,2.00
2383,28450,201706030550,36.00,,,2.00
2384,28450,201706030600,36.00,38.00,35.00,2.00
2385,28450,201706030620,36.00,,,2.00
2386,28450,201706030650,37.00,,,3.00
2387,28450,201706030700,37.00,,,3.00
2388,28450,201706030720,36.00,,,2.00
2389,28450,201706030750,37.00,,,3.00
2390,28450,201706030800,38.00,,,3.00
2391,28450,201706030820,39.00,,,4.00
2392,28450,201706030850,37.00,,,3.00
2393,28450,201706030900,38.00,,,3.00
2394,28450,201706030920,37.00,,,3.00
2395,28450,201706030950,39.00,,,4.00
2396,28450,201706031000,38.00,,,3.00
2397,28450,201706031020,39.00,,,4.00
2398,28450,201706031050,39.00,,,4.00
2399,28450,201706031100,40.00,,,4.00
2400,28450,201706031120,39.00,,,4.00
2401,28450,201706031150,41.00,,,5.00
2402,28450,201706031200,41.00,,,5.00
2403,28450,201706031220,41.00,,,5.00
2404,28450,201706031250,43.00,,,6.00
2405,28450,201706031300,42.00,,,6.00
2406,28450,201706031320,41.00,,,5.00
2407,28450,201706031350,43.00,,,6.00
2408,28450,201706031400,43.00,,,6.00
2409,28450,201706031420,41.00,,,5.00
2410,28450,201706031450,41.00,,,5.00
2411,28450,201706031500,42.00,,,6.00
2412,28450,201706031520,41.00,,,5.00
2413,28450,201706031550,41.00,,,5.00
2414,28450,201706031600,42.00,,,6.00
2415,28450,201706031620,41.00,,,5.00
2416,28450,201706031650,41.00,,,5.00
2417,28450,201706031700,42.00,,,6.00
2418,28450,201706031720,41.00,,,5.00
2419,28450,201706031750,41.00,,,5.00
2420,28450,201706031800,41.00,43.00,35.00,5.00
2421,28450,201706031820,41.00,,,5.00
2422,28450,201706031850,41.00,,,5.00
2423,28450,201706031900,40.00,,,4.00
2424,28450,201706031920,39.00,,,4.00
2425,28450,201706031950,39.00,,,4.00
2426,28450,201706032000,39.00,,,4.00
2427,28450,201706032020,37.00,,,3.00
2428,28450,201706032050,37.00,,,3.00
2429,28450,201706032100,37.00,,,3.00
2430,28450,201706032120,36.00,,,2.00
2431,28450,201706032150,37.00,,,3.00
2432,28450,201706032200,37.00,,,3.00
2433,28450,201706032220,36.00,,,2.00
2434,28450,201706032250,36.00,,,2.00
2435,28450,201706032300,37.00,,,3.00
2436,28450,201706032320,36.00,,,2.00
2437,28450,201706032350,36.00,,,2.00
2438,28450,201706040000,36.00,,,2.00
2439,28450,201706040020,36.00,,,2.00
2440,28450,201706040050,36.00,,,2.00
2441,28450,201706040100,36.00,,,2.00
2442,28450,201706040120,36.00,,,2.00
2443,28450,201706040150,36.00,,,2.00
2444,28450,201706040200,37.00,,,3.00
2445,28450,201706040220,36.00,,,2.00
2446,28450,201706040250,36.00,,,2.00
2447,28450,201706040300,36.00,,,2.00
2448,28450,201706040320,36.00,,,2.00
2449,28450,201706040350,36.00,,,2.00
2450,28450,201706040400,37.00,,,3.00
2451,28450,201706040420,37.00,,,3.00
2452,28450,201706040450,37.00,,,3.00
2453,28450,201706040500,37.00,,,3.00
2454,28450,201706040520,37.00,,,3.00
2455,28450,201706040550,37.00,,,3.00
2456,28450,201706040600,37.00,41.00,36.00,3.00
2457,28450,201706040620,37.00,,,3.00
2458,28450,201706040650,37.00,,,3.00
2459,28450,201706040700,38.00,,,3.00
2460,28450,201706040720,37.00,,,3.00
2461,28450,201706040750,36.00,,,2.00
2462,28450,201706040800,36.00,,,2.00
2463,28450,201706040820,37.00,,,3.00
2464,28450,201706040850,37.00,,,3.00
2465,28450,201706040900,37.00,,,3.00
2466,28450,201706040920,37.00,,,3.00
2467,28450,201706040950,37.00,,,3.00
2468,28450,201706041000,38.00,,,3.00
2469,28450,201706041020,39.00,,,4.00
2470,28450,201706041050,39.00,,,4.00
2471,28450,201706041100,40.00,,,4.00
2472,28450,201706041120,41.00,,,5.00
2473,28450,201706041150,41.00,,,5.00
2474,28450,201706041200,42.00,,,6.00
2475,28450,201706041220,41.00,,,5.00
2476,28450,201706041250,41.00,,,5.00
2477,28450,201706041300,42.00,,,6.00
2478,28450,201706041320,43.00,,,6.00
2479,28450,201706041350,43.00,,,6.00
2480,28450,201706041400,42.00,,,6.00
2481,28450,201706041420,41.00,,,5.00
2482,28450,201706041450,43.00,,,6.00
2483,28450,201706041500,43.00,,,6.00
2484,28450,201706041520,43.00,,,6.00
2485,28450,201706041550,41.00,,,5.00
2486,28450,201706041600,42.00,,,6.00
2487,28450,201706041620,43.00,,,6.00
2488,28450,201706041650,41.00,,,5.00
2489,28450,201706041700,42.00,,,6.00
2490,28450,201706041720,41.00,,,5.00
2491,28450,201706041750,41.00,,,5.00
2492,28450,201706041800,41.00,43.00,36.00,5.00
2493,28450,201706041820,39.00,,,4.00
2494,28450,201706041850,39.00,,,4.00
2495,28450,201706041900,40.00,,,4.00
2496,28450,201706041920,39.00,,,4.00
2497,28450,201706041950,39.00,,,4.00
2498,28450,201706042000,40.00,,,4.00
2499,28450,201706042020,39.00,,,4.00
2500,28450,201706042050,37.00,,,3.00
2501,28450,201706042100,38.00,,,3.00
2502,28450,201706042120,37.00,,,3.00
2503,28450,201706042150,36.00,,,2.00
2504,28450,201706042200,36.00,,,2.00
2505,28450,201706042220,36.00,,,2.00
2506,28450,201706042250,36.00,,,2.00
2507,28450,201706042300,36.00,,,2.00
2508,28450,201706042320,36.00,,,2.00
2509,28450,201706042350,36.00,,,2.00
2510,28450,201706050000,35.00,,,2.00
2511,28450,201706050020,36.00,,,2.00
2512,28450,201706050050,36.00,,,2.00
2513,28450,201706050100,36.00,,,2.00
2514,28450,201706050120,36.00,,,2.00
2515,28450,201706050150,36.00,,,2.00
2516,28450,201706050200,36.00,,,2.00
2517,28450,201706050220,36.00,,,2.00
2518,28450,201706050250,36.00,,,2.00
2519,28450,201706050300,37.00,,,3.00
2520,28450,201706050320,37.00,,,3.00
2521,28450,201706050350,37.00,,,3.00
2522,28450,201706050400,38.00,,,3.00
2523,28450,201706050420,37.00,,,3.00
2524,28450,201706050450,39.00,,,4.00
2525,28450,201706050500,39.00,,,4.00
2526,28450,201706050520,39.00,,,4.00
2527,28450,201706050550,37.00,,,3.00
2528,28450,201706050600,39.00,42.00,35.00,4.00
2529,28450,201706050620,39.00,,,4.00
2530,28450,201706050650,39.00,,,4.00
2531,28450,201706050700,41.00,,,5.00
2532,28450,201706050720,43.00,,,6.00
2533,28450,201706050750,43.00,,,6.00
2534,28450,201706050800,43.00,,,6.00
2535,28450,201706050820,43.00,,,6.00
2536,28450,201706050850,45.00,,,7.00
2537,28450,201706050900,44.00,,,7.00
2538,28450,201706050920,45.00,,,7.00
2539,28450,201706050950,45.00,,,7.00
2540,28450,201706051000,46.00,,,8.00
2541,28450,201706051020,48.00,,,9.00
2542,28450,201706051050,48.00,,,9.00
2543,28450,201706051100,48.00,,,9.00
2544,28450,201706051120,48.00,,,9.00
2545,28450,201706051150,50.00,,,10.00
2546,28450,201706051200,51.00,,,11.00
2547,28450,201706051220,50.00,,,10.00
2548,28450,201706051250,50.00,,,10.00
2549,28450,201706051300,52.00,,,11.00
2550,28450,201706051320,52.00,,,11.00
2551,28450,201706051350,54.00,,,12.00
2552,28450,201706051400,52.00,,,11.00
2553,28450,201706051420,52.00,,,11.00
2554,28450,201706051450,54.00,,,12.00
2555,28450,201706051500,53.00,,,12.00
2556,28450,201706051520,52.00,,,11.00
2557,28450,201706051550,54.00,,,12.00
2558,28450,201706051600,53.00,,,12.00
2559,28450,201706051620,52.00,,,11.00
2560,28450,201706051650,52.00,,,11.00
2561,28450,201706051700,52.00,,,11.00
2562,28450,201706051720,52.00,,,11.00
2563,28450,201706051750,50.00,,,10.00
2564,28450,201706051800,50.00,53.00,39.00,10.00
2565,28450,201706051820,50.00,,,10.00
2566,28450,201706051850,50.00,,,10.00
2567,28450,201706051900,49.00,,,9.00
2568,28450,201706051920,48.00,,,9.00
2569,28450,201706051950,48.00,,,9.00
2570,28450,201706052000,46.00,,,8.00
2571,28450,201706052020,46.00,,,8.00
2572,28450,201706052050,46.00,,,8.00
2573,28450,201706052100,45.00,,,7.00
2574,28450,201706052120,46.00,,,8.00
2575,28450,201706052150,46.00,,,8.00
2576,28450,201706052200,46.00,,,8.00
2577,28450,201706052220,46.00,,,8.00
2578,28450,201706052250,46.00,,,8.00
2579,28450,201706052300,46.00,,,8.00
2580,28450,201706052320,45.00,,,7.00
2581,28450,201706052350,45.00,,,7.00
2582,28450,201706060000,43.00,,,6.00
2583,28450,201706060020,43.00,,,6.00
2584,28450,201706060050,43.00,,,6.00
2585,28450,201706060100,42.00,,,6.00
2586,28450,201706060120,43.00,,,6.00
2587,28450,201706060150,45.00,,,7.00
2588,28450,201706060200,43.00,,,6.00
2589,28450,201706060220,45.00,,,7.00
2590,28450,201706060250,46.00,,,8.00
2591,28450,201706060300,46.00,,,8.00
2592,28450,201706060320,46.00,,,8.00
2593,28450,201706060350,48.00,,,9.00
2594,28450,201706060400,48.00,,,9.00
2595,28450,201706060420,48.00,,,9.00
2596,28450,201706060450,48.00,,,9.00
2597,28450,201706060500,49.00,,,9.00
2598,28450,201706060520,48.00,,,9.00
2599,28450,201706060550,50.00,,,10.00
2600,28450,201706060600,49.00,51.00,42.00,9.00
2601,28450,201706060620,48.00,,,9.00
2602,28450,201706060650,48.00,,,9.00
2603,28450,201706060700,48.00,,,9.00
2604,28450,201706060720,48.00,,,9.00
2605,28450,201706060750,48.00,,,9.00
2606,28450,201706060800,49.00,,,9.00
2607,28450,201706060820,50.00,,,10.00
2608,28450,201706060850,50.00,,,10.00
2609,28450,201706060900,50.00,,,10.00
2610,28450,201706060920,50.00,,,10.00
2611,28450,201706060950,50.00,,,10.00
2612,28450,201706061000,50.00,,,10.00
2613,28450,201706061020,50.00,,,10.00
2614,28450,201706061050,50.00,,,10.00
2615,28450,201706061100,50.00,,,10.00
2616,28450,201706061120,52.00,,,11.00
2617,28450,201706061150,50.00,,,10.00
2618,28450,201706061200,50.00,,,10.00
2619,28450,201706061220,50.00,,,10.00
2620,28450,201706061250,50.00,,,10.00
2621,28450,201706061300,50.00,,,10.00
2622,28450,201706061320,50.00,,,10.00
2623,28450,201706061350,50.00,,,10.00
2624,28450,201706061400,51.00,,,11.00
2625,28450,201706061420,50.00,,,10.00
2626,28450,201706061450,52.00,,,11.00
2627,28450,201706061500,53.00,,,12.00
2628,28450,201706061520,54.00,,,12.00
2629,28450,201706061550,52.00,,,11.00
2630,28450,201706061600,53.00,,,12.00
2631,28450,201706061620,54.00,,,12.00
2632,28450,201706061650,54.00,,,12.00
2633,28450,201706061700,54.00,,,12.00
2634,28450,201706061720,54.00,,,12.00
2635,28450,201706061750,54.00,,,12.00
2636,28450,201706061800,54.00,54.00,48.00,12.00
2637,28450,201706061820,54.00,,,12.00
2638,28450,201706061850,54.00,,,12.00
2639,28450,201706061900,53.00,,,12.00
2640,28450,201706061920,52.00,,,11.00
2641,28450,201706061950,52.00,,,11.00
2642,28450,201706062000,51.00,,,11.00
2643,28450,201706062020,50.00,,,10.00
2644,28450,201706062050,48.00,,,9.00
2645,28450,201706062100,49.00,,,9.00
2646,28450,201706062120,48.00,,,9.00
2647,28450,201706062150,46.00,,,8.00
2648,28450,201706062200,47.00,,,8.00
2649,28450,201706062220,48.00,,,9.00
2650,28450,201706062250,45.00,,,7.00
2651,28450,201706062300,47.00,,,8.00
2652,28450,201706062320,46.00,,,8.00
2653,28450,201706062350,46.00,,,8.00
2654,28450,201706070000,47.00,,,8.00
2655,28450,201706070020,46.00,,,8.00
2656,28450,201706070050,46.00,,,8.00
2657,28450,201706070100,47.00,,,8.00
2658,28450,201706070120,46.00,,,8.00
2659,28450,201706070150,46.00,,,8.00
2660,28450,201706070200,48.00,,,9.00
2661,28450,201706070220,48.00,,,9.00
2662,28450,201706070250,48.00,,,9.00
2663,28450,201706070300,49.00,,,9.00
2664,28450,201706070320,50.00,,,10.00
2665,28450,201706070350,52.00,,,11.00
2666,28450,201706070400,52.00,,,11.00
2667,28450,201706070420,52.00,,,11.00
2668,28450,201706070450,54.00,,,12.00
2669,28450,201706070500,55.00,,,13.00
2670,28450,201706070520,55.00,,,13.00
2671,28450,201706070550,55.00,,,13.00
2672,28450,201706070600,57.00,57.00,46.00,14.00
2673,28450,201706070620,57.00,,,14.00
2674,28450,201706070650,59.00,,,15.00
2675,28450,201706070700,60.00,,,16.00
2676,28450,201706070720,59.00,,,15.00
2677,28450,201706070750,63.00,,,17.00
2678,28450,201706070800,62.00,,,17.00
2679,28450,201706070820,63.00,,,17.00
2680,28450,201706070850,63.00,,,17.00
2681,28450,201706070900,64.00,,,18.00
2682,28450,201706070920,64.00,,,18.00
2683,28450,201706070950,64.00,,,18.00
2684,28450,201706071000,65.00,,,18.00
2685,28450,201706071020,64.00,,,18.00
2686,28450,201706071050,66.00,,,19.00
2687,28450,201706071100,67.00,,,19.00
2688,28450,201706071120,68.00,,,20.00
2689,28450,201706071150,68.00,,,20.00
2690,28450,201706071200,67.00,,,19.00
2691,28450,201706071220,68.00,,,20.00
2692,28450,201706071250,68.00,,,20.00
2693,28450,201706071300,68.00,,,20.00
2694,28450,201706071320,68.00,,,20.00
2695,28450,201706071350,68.00,,,20.00
2696,28450,201706071400,69.00,,,21.00
2697,28450,201706071420,70.00,,,21.00
2698,28450,201706071450,70.00,,,21.00
2699,28450,201706071500,69.00,,,21.00
2700,28450,201706071520,70.00,,,21.00
2701,28450,201706071550,70.00,,,21.00
2702,28450,201706071600,69.00,,,21.00
2703,28450,201706071620,70.00,,,21.00
2704,28450,201706071650,70.00,,,21.00
2705,28450,201706071700,69.00,,,21.00
2706,28450,201706071720,70.00,,,21.00
2707,28450,201706071750,70.00,,,21.00
2708,28450,201706071800,69.00,69.00,57.00,21.00
2709,28450,201706071820,68.00,,,20.00
2710,28450,201706071850,68.00,,,20.00
2711,28450,201706071900,67.00,,,19.00
2712,28450,201706071920,66.00,,,19.00
2713,28450,201706071950,64.00,,,18.00
2714,28450,201706072000,65.00,,,18.00
2715,28450,201706072020,64.00,,,18.00
2716,28450,201706072050,63.00,,,17.00
2717,28450,201706072100,62.00,,,17.00
2718,28450,201706072120,63.00,,,17.00
2719,28450,201706072150,61.00,,,16.00
2720,28450,201706072200,58.00,,,14.00
2721,28450,201706072220,59.00,,,15.00
2722,28450,201706072250,59.00,,,15.00
2723,28450,201706072300,56.00,,,13.00
2724,28450,201706072320,55.00,,,13.00
2725,28450,201706072350,55.00,,,13.00
2726,28450,201706080000,55.00,,,13.00
2727,28450,201706080020,54.00,,,12.00
2728,28450,201706080050,55.00,,,13.00
2729,28450,201706080100,54.00,,,12.00
2730,28450,201706080120,55.00,,,13.00
2731,28450,201706080150,55.00,,,13.00
2732,28450,201706080200,56.00,,,13.00
2733,28450,201706080220,55.00,,,13.00
2734,28450,201706080250,57.00,,,14.00
2735,28450,201706080300,58.00,,,14.00
2736,28450,201706080320,57.00,,,14.00
2737,28450,201706080350,59.00,,,15.00
2738,28450,201706080400,61.00,,,16.00
2739,28450,201706080420,61.00,,,16.00
2740,28450,201706080450,61.00,,,16.00
2741,28450,201706080500,64.00,,,18.00
2742,28450,201706080520,63.00,,,17.00
